Speed Angle vs Modulus Speed from (805, 302) to (1044, 323)
50.803543,-0.17809294,2.0
0.56950986,0.019499153,2.0
11.333333,0.0,2.0
38.470768,0.48689923,2.0
251.1613,-0.03584122,2.0
42.638012,-0.6857295,2.0
267.84042,-0.05042451,2.0
0.0,-0.05042451,2.0
145.83553,-0.43911266,2.0
22.803509,-0.26625204,2.0
125.666664,0.0,2.0
34.20526,-0.26625204,2.0
0.0,-0.26625204,2.0
205.0,0.0,2.0
99.5,0.0,2.0
34.20526,-0.26625204,2.0
76.6,0.0,2.0
112.92475,-0.40024066,2.0
343.11804,0.026233047,2.0
0.0,0.026233047,2.0
188.71474,-0.047709126,2.0
268.0,0.0,2.0
12.266597,-0.25910202,2.0
219.5,0.0,2.0
410.0,0.0,2.0
219.5,0.0,2.0
68.41052,-0.26625204,2.0
231.45842,0.66596925,2.0
219.5,0.0,2.0
189.33333,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
234.0,0.0,2.0
0.0,0.0,2.0
270.83667,-0.049866203,2.0
150.60213,0.9219832,2.0
13.5,-1.5707964,2.0
56.462376,-0.40024066,2.0
166.90416,-0.18682016,2.0
205.44403,-0.06575871,2.0
343.11804,0.026233047,2.0
75.700066,-0.07271923,2.0
0.0,-0.07271923,2.0
21.319006,-0.6857295,2.0
40.496914,0.5743048,2.0
0.0,0.5743048,2.0
38.470768,-0.48689923,2.0
12.823589,-0.48689923,2.0
6.4117947,-0.48689923,2.0
0.0,-0.48689923,2.0
568.0,0.0,2.0
234.3891,-0.057628427,2.0
0.0,-0.057628427,2.0
56.462376,-0.40024066,2.0
9.0,-1.5707964,2.0
56.462376,-0.40024066,2.0
10.659503,-0.6857295,2.0
0.0,-0.6857295,2.0
0.0,-0.6857295,2.0
0.0,-0.6857295,2.0
232.43279,0.59874207,2.0
33.5,-0.0,2.0
131.89864,0.80416274,2.0
89.537704,0.35354197,2.0
0.22890335,0.56361717,2.0
219.68443,-0.040979322,2.0
35.35534,1.0691923,2.0
644.50366,-0.068322726,2.0
83.88571,0.33400252,2.0
112.92475,-0.40024066,2.0
0.0,-0.40024066,2.0
0.0,-0.40024066,2.0
0.0,-0.40024066,2.0
62.672207,0.8399579,2.0
188.01662,0.8399579,2.0
263.0,0.0,2.0
68.41052,-0.26625204,2.0
94.26028,-0.71783197,2.0
18.794947,0.49934673,2.0
170.09776,0.879069,2.0
276.3838,0.8519663,2.0
146.33333,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
42.638012,-0.6857295,3.0
22.5,-1.5707964,3.0
19.235384,-0.48689923,3.0
19.235384,-0.48689923,3.0
14.115594,-0.40024066,3.0
0.3947964,-0.6857295,3.0
0.0,-0.6857295,3.0
0.0,-0.6857295,3.0
0.0,-0.6857295,3.0
284.85083,-0.07731039,3.0
19.235384,-0.48689923,3.0
267.84042,-0.05042451,3.0
0.0,-0.05042451,3.0
0.0,-0.05042451,3.0
0.0,-0.05042451,3.0
60.53924,-0.5375866,3.0
0.0,-0.5375866,3.0
0.0,-0.5375866,3.0
40.496914,0.5743048,3.0
0.0,0.5743048,3.0
0.0,0.5743048,3.0
19.235384,-0.48689923,3.0
68.41052,-0.26625204,3.0
106.32967,0.5436453,3.0
0.0,0.5436453,3.0
0.0,0.5436453,3.0
0.0,0.5436453,3.0
301.20425,0.9219832,3.0
19.235384,-0.48689923,3.0
0.0,-0.48689923,3.0
212.19095,0.60107374,3.0
20.75,0.0,3.0
0.0,0.0,3.0
26.8,0.0,3.0
28.0,-0.0,3.0
0.0,-0.0,3.0
162.48462,-0.1919641,3.0
60.911613,-0.105736256,3.0
0.0,-0.105736256,3.0
185.91396,0.7016252,3.0
0.5004125,0.3147029,3.0
0.0,0.3147029,3.0
188.01662,0.8399579,3.0
0.0,0.8399579,3.0
1.1648321,0.73927706,3.0
106.32967,0.5436453,3.0
0.0,0.5436453,3.0
139.75424,0.4636476,3.0
1.5299807,0.94458145,3.0
23.125263,0.2624594,3.0
16.5,0.0,3.0
50.803543,0.17809294,3.0
0.0,0.17809294,3.0
44.666668,0.0,3.0
3.1904762,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
263.81076,-0.078419335,3.0
104.69479,-0.30060568,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
19.235384,-0.48689923,3.0
569.70166,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
0.0,-0.07731039,3.0
21.708294,0.67114383,3.0
252.00645,-0.089402474,3.0
0.0,-0.089402474,3.0
411.59842,-0.021867717,3.0
0.0,-0.021867717,3.0
50.803543,0.17809294,3.0
53.047737,0.60107374,3.0
21.319006,-0.6857295,3.0
50.803543,0.17809294,3.0
12.823589,-0.48689923,3.0
0.0,-0.48689923,3.0
67.0,0.0,3.0
0.0,0.0,3.0
134.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
8.933333,0.0,3.0
25.401772,0.17809294,3.0
0.0,0.17809294,3.0
23.44734,-0.25877088,3.0
201.72809,-0.102628194,3.0
75.643906,-0.42225116,3.0
31.420094,-0.71783197,3.0
33.5,0.0,3.0
126.58989,0.76864,3.0
0.0,0.76864,3.0
0.0,0.76864,3.0
0.0,0.76864,3.0
0.0,0.76864,3.0
22.637236,0.88133705,3.0
34.0,0.0,3.0
34.20526,0.26625204,3.0
811.1997,0.022191178,3.0
0.0,0.022191178,3.0
0.0,0.022191178,3.0
4.6987367,0.49934673,3.0
376.03323,0.8399579,3.0
68.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
146.33333,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
40.35468,0.591439,3.0
70.71068,1.0691923,3.0
0.0,1.0691923,3.0
0.0,1.0691923,3.0
0.022385346,0.17809294,3.0
180.23596,0.6634762,3.0
212.19095,0.60107374,3.0
0.0,0.60107374,3.0
18.0,-1.5707964,3.0
33.0,-0.0,3.0
51.790443,0.26371184,3.0
4.25,-0.0,3.0
3.2058973,-0.48689923,3.0
0.0,-0.48689923,3.0
112.92475,-0.40024066,3.0
0.0,-0.40024066,3.0
106.32967,0.5436453,3.0
252.00645,-0.089402474,3.0
19.235384,-0.48689923,3.0
234.0,0.0,3.0
0.0,0.0,3.0
70.71068,1.0691923,3.0
0.0,1.0691923,3.0
21.708294,0.67114383,3.0
83.1872,0.52461326,3.0
37.821953,-0.42225116,3.0
62.0,-1.5707964,3.0
0.0,-1.5707964,3.0
0.0,-1.5707964,3.0
0.0,-1.5707964,3.0
285.38834,-0.07892185,3.0
75.643906,-0.42225116,3.0
34.20526,-0.26625204,3.0
37.641586,-0.40024066,3.0
0.0,-0.40024066,3.0
19.235384,-0.48689923,3.0
19.235384,-0.48689923,3.0
0.0,-0.48689923,3.0
35.11766,1.0816765,3.0
16.5,0.0,3.0
22.0,-0.0,3.0
0.0,-0.0,3.0
4.5,1.5707964,3.0
344.61755,-0.026118878,3.0
0.0,-0.026118878,3.0
35.654594,-0.38831872,3.0
28.200178,-0.92374915,3.0
0.0,-0.92374915,3.0
50.429268,-0.42225116,3.0
0.0,-0.42225116,3.0
358.7088,-0.12297187,3.0
52.27332,0.26121855,3.0
139.75424,0.4636476,3.0
0.0,0.4636476,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
267.5,0.0,3.0
284.0,0.0,3.0
35.654594,-0.38831872,3.0
35.17101,-0.25877088,3.0
17.0,-0.0,3.0
13.5,-1.5707964,3.0
0.0,-1.5707964,3.0
0.0,-1.5707964,3.0
535.68085,-0.05042451,3.0
0.0,-0.05042451,3.0
0.0,-0.05042451,3.0
0.0,-0.05042451,3.0
0.0,-0.05042451,3.0
21.319006,-0.6857295,3.0
0.0,-0.6857295,3.0
13.5,-1.5707964,3.0
0.0,-1.5707964,3.0
0.0,-1.5707964,3.0
311.2784,-0.07073525,3.0
164.5547,-0.08213189,3.0
339.55853,0.88133705,3.0
199.40913,0.77830607,3.0
0.0,0.77830607,3.0
285.66666,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
199.40913,0.77830607,3.0
405.59985,0.022191178,3.0
745.2174,0.024156375,3.0
40.496914,0.5743048,3.0
411.59842,-0.021867717,3.0
0.0,-0.021867717,3.0
0.0,-0.021867717,3.0
0.0,-0.021867717,3.0
0.0,-0.021867717,3.0
50.803543,0.17809294,3.0
151.10426,-0.089461565,3.0
67.57143,0.0,4.0
0.0,0.0,4.0
33.452393,0.6315435,4.0
0.0,0.6315435,4.0
82.3,0.0,4.0
5.495824,0.48689923,4.0
67.100784,-0.08205831,4.0
0.0,-0.08205831,4.0
103.14286,0.0,4.0
90.278046,-0.024925584,4.0
1.7390851,0.40265465,4.0
15.892858,0.0,4.0
60.185925,-0.049866203,4.0
63.833332,0.0,4.0
10.685711,-0.059711542,4.0
0.0,-0.059711542,4.0
3.3,-0.0,4.0
21.612543,-0.42225116,4.0
7.3630753,0.5743048,4.0
0.0,0.5743048,4.0
6.375,0.0,4.0
